sample_id,decision_id,selected_node,oracle_node,correct,oracle_rank,candidate_count,selected_utility
pair010,pair010:task0:step744,474,466,False,4,51,2.18134693
pair010,pair010:task0:step745,474,461,False,2,50,2.43344096
pair010,pair010:task0:step746,484,484,True,1,49,2.04579555
pair010,pair010:task0:step747,474,489,False,2,48,1.38440305
pair010,pair010:task0:step748,474,474,True,1,47,1.63805471
pair010,pair010:task0:step749,495,480,False,7,46,1.24153266
pair010,pair010:task0:step75,305,305,True,1,720,2.70943567
pair010,pair010:task0:step750,485,475,False,5,45,1.89671177
pair010,pair010:task0:step751,485,468,False,3,44,1.95841895
pair010,pair010:task0:step752,469,485,False,3,43,1.94695318
pair010,pair010:task0:step753,469,476,False,3,42,1.89890426
pair010,pair010:task0:step754,469,469,True,1,41,2.14432918
pair010,pair010:task0:step755,448,448,True,1,40,1.06144023
pair010,pair010:task0:step756,417,417,True,1,39,2.05134191
pair010,pair010:task0:step757,406,406,True,1,38,1.74805262
pair010,pair010:task0:step758,400,400,True,1,37,1.91353438
pair010,pair010:task0:step759,390,390,True,1,36,1.33942378
pair010,pair010:task0:step76,308,302,False,8,719,2.96525627
pair010,pair010:task0:step760,384,384,True,1,35,1.84074505
pair010,pair010:task0:step761,420,547,False,17,34,0.55161813
pair010,pair010:task0:step762,580,552,False,4,33,1.94984099
pair010,pair010:task0:step763,558,546,False,2,32,2.24790688
pair010,pair010:task0:step764,558,543,False,5,31,2.14255403
pair010,pair010:task0:step765,558,558,True,1,30,2.27717145
pair010,pair010:task0:step766,575,563,False,3,29,1.63669402
pair010,pair010:task0:step767,580,575,False,2,28,1.99259947
pair010,pair010:task0:step768,580,580,True,1,27,2.48460544
pair010,pair010:task0:step769,605,573,False,2,26,1.64933702
pair010,pair010:task0:step77,308,296,False,8,718,3.35879365
pair010,pair010:task0:step770,605,637,False,4,25,1.91540748
pair010,pair010:task0:step771,633,633,True,1,24,1.48058552
pair010,pair010:task0:step772,605,536,False,3,23,1.6105833
pair010,pair010:task0:step773,605,564,False,2,22,1.21784542
pair010,pair010:task0:step774,605,529,False,3,21,1.39417646
pair010,pair010:task0:step775,537,537,True,1,20,1.64050698
pair010,pair010:task0:step776,488,471,False,2,19,0.77940657
pair010,pair010:task0:step777,463,463,True,1,18,1.87727083
pair010,pair010:task0:step778,481,472,False,2,17,1.440652
pair010,pair010:task0:step779,464,477,False,2,16,1.72390197
pair010,pair010:task0:step78,308,293,False,5,717,3.04135782
pair010,pair010:task0:step780,481,481,True,1,15,1.89346512
pair010,pair010:task0:step781,488,464,False,2,14,1.51207058
pair010,pair010:task0:step782,488,488,True,1,13,1.39618679
pair010,pair010:task0:step783,605,605,True,1,12,-0.26110476
pair010,pair010:task0:step784,673,673,True,1,11,0.55526443
pair010,pair010:task0:step785,677,677,True,1,10,-0.41600868
pair010,pair010:task0:step786,526,539,False,2,9,-0.80859065
pair010,pair010:task0:step787,525,531,False,2,8,1.71063545
pair010,pair010:task0:step788,525,525,True,1,7,1.7282366
pair010,pair010:task0:step789,526,526,True,1,6,0.65312809
pair010,pair010:task0:step79,308,288,False,3,716,3.13178297
pair010,pair010:task0:step790,495,495,True,1,5,-0.13514818
pair010,pair010:task0:step791,420,420,True,1,4,-0.08074888
pair010,pair010:task0:step792,163,163,True,1,3,-3.6404124
pair010,pair010:task0:step793,168,168,True,1,2,1.5316605
pair010,pair010:task0:step794,102,102,True,1,1,0.64562684
pair010,pair010:task0:step8,454,408,False,4,787,3.21367644
pair010,pair010:task0:step80,280,292,False,3,715,2.9187597
pair010,pair010:task0:step81,280,287,False,13,714,2.30258516
pair010,pair010:task0:step82,280,285,False,7,713,2.88387265
pair010,pair010:task0:step83,277,277,True,1,712,2.63555031
pair010,pair010:task0:step84,286,282,False,3,711,3.21616303
pair010,pair010:task0:step85,276,276,True,1,710,2.04232438
pair010,pair010:task0:step86,286,286,True,1,709,2.96306036
pair010,pair010:task0:step87,295,290,False,2,708,2.83674112
pair010,pair010:task0:step88,295,300,False,8,707,2.49861358
pair010,pair010:task0:step89,295,295,True,1,706,3.16053105
pair010,pair010:task0:step9,413,396,False,10,786,2.54982738
pair010,pair010:task0:step90,255,281,False,9,705,2.09325797
pair010,pair010:task0:step91,255,278,False,6,704,2.70619483
pair010,pair010:task0:step92,255,273,False,6,703,2.47862818
pair010,pair010:task0:step93,255,301,False,31,702,3.09014573
pair010,pair010:task0:step94,272,265,False,8,701,2.09938284
pair010,pair010:task0:step95,255,272,False,2,700,2.38490371
pair010,pair010:task0:step96,255,245,False,18,699,2.38398345
pair010,pair010:task0:step97,250,250,True,1,698,2.87221124
pair010,pair010:task0:step98,229,243,False,12,697,2.37129163
pair010,pair010:task0:step99,229,236,False,12,696,3.10175684
pair010,pair010:task13:step1,0,0,True,1,1,1.56567442
pair010,pair010:task29:step1,4,1,False,3,4,1.87364462
pair010,pair010:task29:step2,4,2,False,3,3,2.12611642
pair010,pair010:task29:step3,4,3,False,2,2,1.98223584
pair010,pair010:task29:step4,4,4,True,1,1,2.34221018
pair010,pair010:task2:step1,1,1,True,1,1,1.08759264
pair010,pair010:task30:step1,2,0,False,2,7,1.93856533
pair010,pair010:task30:step2,2,2,True,1,6,1.72006307
pair010,pair010:task30:step3,4,3,False,2,5,1.20364992
pair010,pair010:task30:step4,4,4,True,1,4,1.79509659
pair010,pair010:task30:step5,5,5,True,1,3,1.69456925
pair010,pair010:task30:step6,6,6,True,1,2,1.45789721
pair010,pair010:task30:step7,7,7,True,1,1,1.56094448
pair010,pair010:task39:step1,2,2,True,1,5,2.07909026
pair010,pair010:task39:step2,3,3,True,1,4,2.11769745
pair010,pair010:task39:step3,4,4,True,1,3,2.08230135
pair010,pair010:task39:step4,5,5,True,1,2,1.85303999
pair010,pair010:task39:step5,0,0,True,1,1,1.14038612
pair010,pair010:task41:step1,6,6,True,1,6,1.63963851
pair010,pair010:task41:step2,4,4,True,1,5,1.47769545
pair010,pair010:task41:step3,2,3,False,2,4,1.7611314
pair010,pair010:task41:step4,1,2,False,2,3,1.92221481
pair010,pair010:task41:step5,1,1,True,1,2,1.79364025
pair010,pair010:task41:step6,0,0,True,1,1,1.46835755
pair010,pair010:task48:step1,2,4,False,3,5,1.89704765
pair010,pair010:task48:step2,2,2,True,1,4,1.80359139
pair010,pair010:task48:step3,3,1,False,2,3,1.91142901
pair010,pair010:task48:step4,0,0,True,1,2,1.91407199
pair010,pair010:task48:step5,3,3,True,1,1,1.79957846
pair010,pair010:task49:step1,1,1,True,1,5,1.80562326
pair010,pair010:task49:step2,2,2,True,1,4,1.88470222
pair010,pair010:task49:step3,3,5,False,3,3,1.55382124
pair010,pair010:task49:step4,3,4,False,2,2,1.8226433
pair010,pair010:task49:step5,3,3,True,1,1,1.82478437
pair010,pair010:task4:step1,0,2,False,3,11,1.81765127
pair010,pair010:task4:step10,9,10,False,2,2,1.93153076
pair010,pair010:task4:step11,9,9,True,1,1,1.86674029
pair010,pair010:task4:step2,0,0,True,1,10,1.83171944
pair010,pair010:task4:step3,5,6,False,2,9,1.97838536
pair010,pair010:task4:step4,5,7,False,2,8,2.36646894
pair010,pair010:task4:step5,5,5,True,1,7,1.91431583
pair010,pair010:task4:step6,1,3,False,2,6,1.35113935
pair010,pair010:task4:step7,1,1,True,1,5,1.76388215
pair010,pair010:task4:step8,10,8,False,3,4,0.91056069
pair010,pair010:task4:step9,10,11,False,3,3,1.82964528
pair010,pair010:task50:step1,3,3,True,1,5,1.17177983
pair010,pair010:task50:step2,4,4,True,1,4,1.73778362
pair010,pair010:task50:step3,2,2,True,1,3,1.63140272
pair010,pair010:task50:step4,0,1,False,2,2,1.56501422
pair010,pair010:task50:step5,0,0,True,1,1,1.93191687
pair010,pair010:task51:step1,2,2,True,1,4,1.94244095
pair010,pair010:task51:step2,0,0,True,1,3,1.68736222
pair010,pair010:task51:step3,3,3,True,1,2,1.46462775
pair010,pair010:task51:step4,4,4,True,1,1,1.59329037
pair010,pair010:task6:step1,5,8,False,8,9,1.54206166
pair010,pair010:task6:step2,9,7,False,2,8,2.01780782
pair010,pair010:task6:step3,5,9,False,2,7,2.15018971
pair010,pair010:task6:step4,5,3,False,4,6,1.45125547
pair010,pair010:task6:step5,5,5,True,1,5,2.36774612
pair010,pair010:task6:step6,2,2,True,1,4,1.60758287
pair010,pair010:task6:step7,1,6,False,2,3,1.28751506
pair010,pair010:task6:step8,4,4,True,1,2,1.82351967
pair010,pair010:task6:step9,1,1,True,1,1,1.35173354
pair010,pair010:task7:step1,4,3,False,4,4,1.59798658
pair010,pair010:task7:step2,4,1,False,2,3,1.84048523
pair010,pair010:task7:step3,4,4,True,1,2,1.53033708
pair010,pair010:task7:step4,0,0,True,1,1,1.04225675
